gvkey,ai_talent_perc,retention_perc,hire_percent,rcid,ai_salary_premium,emp_ai_sentiment,executive_ai_sentiment,conm
6433,.02202991,.98111475,.029115288,1071948,.16637336,,,KIMBALL INTERNATIONAL  -CL B
6435,.048883598,.97012043,.024965767,248417,.29273754,,.43691075,KIMBERLY-CLARK CORP
6461,.010615349,.97978657,.018197302,292335,-.20673928,,.75,KIRBY CORP
6494,.076216683,.96405309,.049397737,792571,.17650931,-1,,KOMATSU LTD
6502,.016306035,.98498321,.0086868545,22142414,.6351288,1,.73643208,KROGER CO
6506,.06170132,.98421663,.014211033,1288397,.28681594,,,KUBOTA CORP
6509,.06127084,.98450547,.021968419,20921792,-.27918363,1,.041666672,KULICKE & SOFFA INDUSTRIES
6527,.01366161,.98226231,.017722767,832829,.24352483,,,LSI INDUSTRIES INC
6528,.018434534,.97338545,.02254976,854926,.16535467,,,LSB INDUSTRIES INC
6543,.018470757,.98253506,.029897541,1214131,.41685659,,,LA-Z-BOY INC
6547,.030732311,.97534943,.021836117,303864,.38937917,,,SPIRE INC
6565,.044118784,.97664928,.033316843,357217,.14095885,.16666667,.39232624,LAM RESEARCH CORP
6573,.016129032,.99193549,0,103328,.35901487,,,MARZETTI CO (THE)
6617,.018616924,.98088807,.023516495,490087,1.0567727,,.41176471,DISTRIBUTION SOLUTIO GRO INC
6639,.033454068,.96463346,.017951319,456389,1.3528868,,.53731221,LEE ENTERPRISES INC
6649,.026298035,.97636282,.01779242,942556,.37973982,,.25,LEGGETT & PLATT INC
6669,.021499641,.96277463,.044291615,642378,.32161111,.33333331,.21645023,LENNAR CORP
6682,.028148599,.97220826,.039032839,22142421,.033023246,.5,.62606835,JEFFERIES FINANCIAL GRP INC
6730,.043291725,.96302617,.056108303,359449,.30061963,-.22222222,.85000002,LILLY (ELI) & CO
6733,.011495471,.97116101,.016964545,377578,-.13097413,,,BATH & BODY WORKS INC
6737,.070215672,.97625071,.030538097,22144246,.19499382,,.3569867,LINCOLN ELECTRIC HLDGS INC
6742,.036519118,.97637248,.020452924,982203,.15662998,0,1,LINCOLN NATIONAL CORP
6768,.0054824948,.95936584,.01854343,588864,.15060155,,,KATE SPADE & CO
6771,.028571429,.98095238,.0095238099,110208,1.008669,,.61534995,LOBLAW COS LTD
6774,.038943708,.97669458,.025572453,20921805,.18060499,0,.31852823,LOCKHEED MARTIN CORP
6781,.037838943,.98650074,.010781907,432788,.85649449,,,LOEWS CORP
6821,.032230467,.96030807,.052340418,866843,1.0576069,,,LOUISIANA-PACIFIC CORP
6829,.011778585,.9789654,.016492786,777168,.77598631,.5,.66339624,LOWE'S COS INC
6830,.032575987,.9764899,.020556601,259420,-.0062869103,1,,LUBRIZOL CORP
6836,.081249997,.86446077,.017401962,1280132,.74520081,,,LUFKIN INDUSTRIES INC
6946,.058241047,.97150266,.021615142,1475870,.28213379,0,.64595068,MAGNA INTERNATIONAL INC
6994,.017311782,.98763597,.017309062,22142436,.5676493,,.57499999,MANITOWOC CO
7063,.051951207,.98449564,.023276839,1234230,-.014783564,,.5,HOST HOTELS & RESORTS INC
7065,.051177144,.97513425,.023696907,829185,.35236648,.5,.70501649,MARSH
7085,.024707355,.98170972,.019175908,705655,-.16141647,,.26559716,MASCO CORP
7114,.097150587,.97040975,.031826116,20923338,.18936971,.5,,PANASONIC HOLDINGS CORP
7116,.051790677,.96710634,.026383519,1049245,.50564915,,.64285713,MATTEL INC
7146,.033588096,.97345132,.027956557,341070,-.11666071,,.73750001,MCCORMICK & CO INC
7152,.023672473,.97920412,.023008071,1988,.092523791,,,MCDERMOTT INTL INC
7154,.010083532,.98799753,.010339975,826245,.7271511,.33333334,.2,MCDONALD'S CORP
7161,.033458248,.96457827,.051079392,134364,.15062019,,.33333334,MCGRATH RENTCORP
7163,.085762247,.96201944,.033178464,296301,.11130212,.017777782,.55495483,S&P GLOBAL INC
7171,.064602599,.97723162,.024063488,279872,.27569777,.75,,MCKESSON CORP
7228,.039267886,.97511458,.025840204,21012406,.21251385,.75,,MEDTRONIC PLC
7241,.046672843,.97766256,.017901462,1017034,.56605762,1,.69560516,CVS HEALTH CORP
7251,.060898989,.98719656,.024565741,351604,-.29863167,,,MENTOR GRAPHICS CORP
7257,.050916754,.98030007,.027504139,864132,.25290048,0,.57037038,MERCK & CO INC
7260,.029987434,.98731601,.0040996689,150960,.44427836,,,MEREDITH CORP
7267,.0057045352,.98702991,.012194088,7397831,.62178624,1,,MERRILL LYNCH & CO INC
7291,.030598216,.95231825,.043805763,1174797,.34689674,,,METHODE ELECTRONICS INC
7295,.025641026,.98717952,.012820513,48361,.70889574,,0,EVI INDUSTRIES INC
7315,.029905336,.95209408,.059882388,22143651,.13145921,,,SIEBERT FINANCIAL CORP
7316,.015607679,.96957457,.018274214,22150688,1.1144577,,,MICHAELS COS INC
7343,.072224617,.98123717,.026959132,1096494,.20978481,.56666666,.42887002,MICRON TECHNOLOGY INC
7366,.030241149,.97735095,.022712708,29206,.36779577,,.22916667,ENTERGY CORP
7368,.017024051,.97047961,.03393944,509566,-.069390014,,,MIDDLESEX WATER CO
7401,.021679047,.96707952,.035233032,971884,.3573567,,,MILLERKNOLL INC
7420,.04041037,.97057688,.029799636,22230648,.28755832,,.73170733,MSA SAFETY INC
7435,.044845358,.98106122,.017414935,22142476,.33776739,,.25701457,3M CO
7437,.039543971,.96712267,.029505972,1346952,-.081898406,,,ALLETE INC
7450,.016822867,.9741565,.034894228,1433812,.58622301,,,MISSISSIPPI POWER CO
7471,.027689414,.98669493,.015394229,1044939,.064164095,,,MITSUI & CO LTD
7486,.012322558,.96254605,.029569767,1387559,.43660054,,,MODINE MANUFACTURING CO
7506,.053710148,.97255683,.034560457,492330,.11848544,1,,MOLEX INC
7526,.059585117,.95726311,.039906092,22270705,.27272934,,.25999999,QUIDELORTHO CORP
7549,.029771427,.9758991,.027917888,774800,.21412319,1,.37640056,MOOG INC  -CL A
7566,.0023240412,.99584973,.001493806,1399312,1.0515338,,,RUBY TUESDAY INC
7585,.077064261,.9754532,.02713123,1270063,.097367793,.60000002,.52213186,MOTOROLA SOLUTIONS INC
7590,0,.98214287,0,403962,-.048920412,,,QUESTAR GAS CO
7620,.032181162,.98226321,.026547361,853095,1.0382777,,,MURPHY OIL CORP
7636,.01195295,.96414113,.029803006,1164859,3.5293927,,,MYERS INDUSTRIES INC
7637,.037114255,.95064718,.029327367,949223,.23353586,1,,VIATRIS INC
7647,.046010952,.97833753,.021963254,393528,.13814583,.30000001,,BANK OF AMERICA CORP
7648,.053596817,.98061371,.018477745,1008117,.10825124,,,NCR VOYIX CORP
7652,.051039636,.98221755,.0047284523,390451,.26486161,,,NEC CORP
7733,.01729314,.97243196,.028100273,1382819,1.260041,,0,NATIONAL FUEL GAS CO
7750,.019078193,.98357564,.012216346,1029450,-.072836541,0,.52777779,TENET HEALTHCARE CORP
7759,.048353136,.97502065,.017473051,559229,.51356608,,,GP STRATEGIES CORP
7799,.027497917,.98441529,.016478587,1206531,.79695678,,.42142856,NATURES SUNSHINE PRODS INC
7824,.034926467,.97413671,.02555304,1210773,-.1377113,,,NV ENERGY INC
7841,.053101502,.98229951,.013157895,1254036,.1991706,,,CREDITRISKMONITOR.COM INC
7849,.053221211,.98018563,.029703151,452822,-.07196974,,.33333334,NEW JERSEY RESOURCES CORP
7866,.037363101,.97020096,.031282809,1219686,.14755255,,.62488711,NEW YORK TIMES CO  -CL A
7875,.051741153,.97022402,.026794573,22144517,.50699013,,.37361112,NEWELL BRANDS INC
7881,.02845725,.94838774,.039812252,86842,.20570488,,.30588236,NEWMONT CORP
7882,.016510259,.9811812,.009451123,499523,.15992975,,.33333334,NPK INTERNATIONAL INC
7883,.027133413,.98840141,0,1124896,.46853656,,,NEWPORT CORP
7906,.068273976,.96387315,.035702489,775676,.52231467,,,NIKE INC  -CL B
7908,.125,1,0,398197,.03181072,,,NTT INC
7921,.024654865,.96469605,.023105014,1015508,.26180059,,.26570049,NORDSON CORP
7922,.020070784,.96782529,.024654947,1072323,.81501466,,,NORDSTROM INC
7923,.025701992,.98389065,.015538468,472543,.27378187,,.45454544,NORFOLK SOUTHERN CORP
7951,.026826907,.9748044,.016276199,973377,2.5379653,,,MOVADO GROUP INC
7970,.030529395,.98045075,.022840444,364358,.19368263,,.33333334,EVERSOURCE ENERGY
7974,.039616197,.97983301,.02626219,199524,.29701504,,.53774351,NISOURCE INC
7977,.044394989,.97667795,.027949322,1227803,.10266634,1,.5,XCEL ENERGY INC
7982,.061451167,.97255397,.031126346,669325,.15993594,1,.50482047,NORTHERN TRUST CORP
7985,.042972952,.9756428,.022302095,851738,.26035413,.41249999,.74174017,NORTHROP GRUMMAN CORP
7991,.022930801,.97784936,.015756445,57610,.26841158,1,.33670035,TEREX CORP
8007,.056176953,.97750694,.017498391,1191500,.36008826,.35714287,.39735276,WELLS FARGO & CO
8020,.037290744,.96073616,.05836276,876608,.19674571,.5,,NOVO NORDISK A/S
8030,.040474627,.98359787,.021368079,938330,.19701867,,.11111112,NUCOR CORP
8060,.019536283,.96949697,.034197439,1155008,.40260932,,.58059543,NEWTEKONE INC
8068,.050389357,.97934359,.025536291,1501847,.12261672,,.81085527,OCCIDENTAL PETROLEUM CORP
8079,.033275291,.97733736,.019162597,1352575,.1927181,,.49479169,OCEANEERING INTERNATIONAL
8087,.07673905,.94160426,.032786399,623259,-.38348091,,,ITERIS INC
8099,.04763408,.97849947,.010153653,1100773,.20230895,,.8125,FIRSTENERGY CORP
8105,.014007361,.9888255,.0265669,728359,.82008868,,.52176332,OIL DRI CORP AMERICA
8113,.042217992,.9826287,.011563849,1206442,.19650048,,.39849624,OGE ENERGY CORP
8123,.020257803,.97233248,.032025523,1139164,-.1415647,,,OLIN CORP
8151,.032662034,.96911502,.078256071,1109096,.10434227,,.41108298,ONEOK INC
8171,.031540323,.98979235,.019484229,793050,-.38857195,,,ORANGE & ROCKLAND UTILITIES
8199,.0231886,.98113823,.01880293,22142540,.17547494,,,OTTER TAIL CORP
8213,.033088051,.97698843,.019917291,953403,.52003956,,.2888889,ACCENDRA HEALTH INC
8214,.034314238,.97234124,.039238408,490170,.49636978,,.48958334,OWENS CORNING
8215,.038113937,.95239556,.020087,22260888,-.0016016363,,.21052632,O-I GLASS INC
8245,.049710136,.97133696,.02843615,22142569,.26906973,0,.13407724,PNC FINANCIAL SVCS GROUP INC
8247,.02581019,.97148365,.015920661,124546,.32826725,,.7096774,PPG INDUSTRIES INC
8253,.06994883,.97516841,.018938623,34099,.05279709,,.67179489,PACCAR INC
8272,.043885432,.98705035,.011508727,872339,.19112049,,.44724312,SEMPRA ENERGY
8290,.030256329,.98207247,.021818761,591815,.093185984,,,PACIFICORP
8304,.019309625,.98373854,.014759505,379681,-.022078829,1,,PALL CORP
8334,.05898314,.94582456,.085695468,1545483,.20922562,.55555558,.39957643,PAR TECHNOLOGY CORP
8358,.027843604,.97814298,.019711129,371876,.083195567,1,.16,PARKER-HANNIFIN CORP
8386,.024120066,.96657544,.029576084,282252,.44005856,,.35666668,PATRICK INDUSTRIES INC
8402,.035196342,.96576977,.031605281,1076393,.53091484,.875,,PAYCHEX INC
8431,0,.98305082,0,20924754,.096505143,,,AMERICAN FINANCIAL GROUP INC
8455,.053762063,.96630239,.026737876,769455,.56427389,,.472343,PPL CORP
8463,.038482435,.97992092,.02994452,355889,.3196952,.62222224,,PENTAIR PLC
8475,.0085602812,.98025453,.020328788,316759,1.1455957,,,PEP BOYS-MANNY MOE & JACK
8479,.035693087,.96499455,.03256131,1112079,.55252713,.33333334,.57446855,PEPSICO INC
8486,.019656138,.98402035,.038116973,638730,.092642285,,.25,TUTOR PERINI CORP
8530,.048514467,.9716056,.021219507,1109560,.35980222,1,.59699374,PFIZER INC
8539,.051625922,.97910798,.024253748,369876,.20278783,1,.29365081,EXELON CORP
8542,.036702096,.98134995,.021663576,292885,.26767033,,.27777779,ESSENTIAL UTILITIES INC
8543,.039742365,.97227633,.02280613,20921942,.47355172,,,ALTRIA GROUP INC
8546,.043583427,.97616708,.02253337,22142560,.13998277,-.33333334,,KONINKLIJKE PHILIPS NV
8549,.05028674,.9817664,.016983334,1151650,.32002324,,,CONOCOPHILLIPS
8551,.036589004,.98209429,.015322605,1180674,.62835366,,1,PVH CORP
8599,.041012056,.97318107,.038652338,914458,.0070330277,,,AGILYSYS INC
8605,.014746502,.95456648,.075186297,713024,-.20251749,1,,PIPER SANDLER COS
8606,.048531517,.98090476,.012550573,1064167,.32360238,.44444445,.3888889,PITNEY BOWES INC
8633,.082459509,.99175179,.0029940323,566265,.40890229,,,PLANTRONICS INC
8644,.014694357,.98289859,.018743468,1102764,.19379106,,,KINROSS GOLD CORP
8661,.019803923,.99019611,.0098039219,22150389,.30445331,,,PROFESSIONAL DIVERSITY NETWK
8692,.026316162,.98311782,.022542577,897429,.71592981,,,POTLATCHDELTIC CORP
8694,.031222405,.97545016,.022568328,739852,.040040266,,,PEPCO HOLDINGS INC
8699,.043695219,.9754374,.030563746,541099,.23366395,,.47360483,POWELL INDUSTRIES INC
8702,0,1,0,405724,-.019349461,,,POWER CORP CANADA
8716,.0029711423,.99688828,.0016972551,166228,.40842175,,,PREPAID LEGAL SERVICES INC
8717,.031843666,.96860814,.036411516,1364730,.28606302,,,PRECISION CASTPARTS CORP
8762,.053215843,.97771144,.028402971,513460,.21396165,.66666669,.53064823,PROCTER & GAMBLE CO
8789,.032594457,.97523558,.015996058,1215436,.24380258,,,PROTECTIVE LIFE CORP
8807,.032688085,.9836998,.010200419,308551,.17655377,,,TXNM ENERGY INC
8810,.040085819,.98638904,.017992584,22142588,.073694423,,.5,PUBLIC SERVICE ENTRP GRP INC
8815,.0093757566,.98536539,.0088461367,608403,.25225493,,,PUBLIX SUPER MARKETS INC
8823,.009043755,.97236359,.034568265,243649,.35046172,,,PULTEGROUP INC
8850,.02018901,.96840316,.031604089,512315,.38634443,,.67058825,QUAKER HOUGHTON
8858,.0610695,.98088163,.017516335,383532,.36082831,,,NEXTGEN HEALTHCARE INC
8867,.085894257,.97837812,.015089236,1370797,.56504452,,,QUANTUM CORP
8873,.015873017,1,0,615775,1.1697979,,,QUESTAR CORP
8892,.01910485,.97207749,.019045459,570220,.21728639,,,RCM TECHNOLOGIES INC
8902,.046123419,.98947787,.023022152,933506,-.0067857029,,,RPM INTERNATIONAL INC
9016,.036497068,.96462524,.040224131,321705,-.00065800635,1,.44678596,REGAL REXNORD CORP
9063,.02343745,.97383612,.019202691,1010588,.72946858,,.53684211,AUTONATION INC
9135,0,1,0,1127379,.14631067,,,RICOH CO LTD
9203,.12372452,.97144163,.023517355,1143189,.15833904,.55555558,.3433575,ROCKWELL AUTOMATION
9215,.056498982,.97171855,.0056818184,545786,.13112439,,.24836601,ROGERS COMMUNICATIONS  -CL B
9216,.026648019,.95867437,.026391134,972768,.17511497,,.33333331,ROGERS CORP
9225,.039094649,.98096704,.022119341,159002,.53885907,,.45685735,ROLLINS INC
9248,.011336206,.97957999,.02052746,554028,.24818103,.75,,ROSS STORES INC
9299,.024655368,.97422493,.024140317,254822,.50030828,,.034952145,RYDER SYSTEM INC
9317,.040627465,.97327274,.031478643,1004191,.48166099,,.6660639,SEI INVESTMENTS CO
9323,.051938504,.9829545,.022727273,3755,.12570745,,,PARAGON TECHNOLOGIES INC
9359,.014482709,.9868775,.0061627524,1278377,1.5732281,,,SAFEWAY INC
9367,0,.97297299,.052987196,599457,.56918448,,,ARCHON CORP
9465,.052777529,.97377026,.015979914,841741,.53192288,.33333334,.50591344,SLB LTD
9466,.032389205,.98092294,.014569623,963403,1.1550529,,,SCHOLASTIC CORP
9551,.067943096,.9474678,.032944612,1013716,-.026409302,,,DIGITAL TURBINE INC
9555,.040213361,.97735381,.018906947,598083,.12042501,,.48218372,SEALED AIR CORP
9599,.073439524,.97306317,.033043291,161622,.17491999,,.44739863,SEMTECH CORP
9611,.020372808,.98024774,.015628912,773887,.81708884,,.2824074,SERVICE CORP INTERNATIONAL
9667,.016755901,.96973932,.027309924,22142648,.45748881,,.2,SHERWIN-WILLIAMS CO
9699,.011149831,.99860626,.0013927576,841420,-.44004992,,,SIGMA-ALDRICH CORP
9771,.02839271,.97830534,.017682942,1294209,.28205237,,1,SMITH (A.O.)
9774,.02361197,.9689033,.015012295,1299355,.11667456,,,SMITHFIELD FOODS INC -OLD
9777,.041813623,.97717106,.02893715,148846,.13521969,,,SMUCKER (JM) CO
9778,.011846496,.98377144,.014113335,1151882,.4795734,,.37047872,SNAP-ON INC
9783,.013765741,.98912728,.0094485674,582681,.16827402,,.51961905,KEYCORP
9812,.017605014,.96052384,.033518456,383454,.45732448,,,SONESTA INTL HOTELS  -CL A
9815,0,1,0,1418399,.42256069,,.63636363,SONOCO PRODUCTS CO
9818,.075541914,.97785604,.016563628,20923008,.14404903,,,SONY GROUP CORPORATION
9831,.050724745,.98623288,.019553706,643344,-.17945331,,,SOUTH JERSEY INDUSTRIES INC
9846,.0088235298,.99558818,.0044117649,990162,.16938575,,.43650794,EDISON INTERNATIONAL
9848,.033750735,.97835124,.016175989,1372472,.31772509,,,SOUTHERN CALIFORNIA GAS CO
9850,.042258829,.98206908,.024705099,25373,.2797963,,,SOUTHERN CO
9882,.031865142,.98082078,.010931927,1095305,.14141943,,.29523811,SOUTHWEST AIRLINES
9899,.052948415,.98281598,.011838877,97840,.45559064,.47222221,.39963186,AT&T INC
9919,.020541053,.94431508,.018121878,368509,.2060225,,,AEBI SCHMIDT HOLDING AG
9922,.022210561,.97006315,.024418067,1345411,.25190929,,,SPARTON CORP
10000,.041588314,.98299253,.011974379,736192,.21849257,,.27407408,STANDARD MOTOR PRODS
10008,.0078432579,.984375,.0078432579,1126023,.40199143,,.58441561,STANDEX INTERNATIONAL CORP
10016,.041353583,.97265178,.029679559,180932,.42962348,1,.16313131,STANLEY BLACK & DECKER INC
10035,.070505641,.98034114,.021771424,783871,.095909156,.60606062,.62710124,STATE STREET CORP
10056,.031729918,.97851181,.026088893,2677,.64786571,,,STEPAN CO
10096,.016771413,.97658873,.018148145,576176,.4821063,-.66666669,.58125001,PUBLIC STORAGE
10115,.030079726,.95650595,.053620044,951665,.37343588,-.16666667,.42533275,STRYKER CORP
10121,.039885312,.97082883,.0057857027,162040,.32091111,,1,NAVIENT CORP
10137,.092329547,.9848485,.015151516,593124,-.3265433,,,SUMITOMO MITSUI FINANCIAL GR
10247,.023481902,.97403693,.026853342,1106413,-.083152935,,.4742614,SYSCO CORP
10297,.02870537,.97100794,.036838189,621290,.25218982,,,TRC COS INC
10327,.042627469,.97724366,.021598974,125838,.069666982,,,TAMPA ELECTRIC CO
10353,.013062686,.9781099,.018906523,17744,.3254385,,,TEAM INC
10385,.035556257,.96885538,.017764959,767532,2.4668353,,.27474749,TECK RESOURCES LTD
10405,.030415289,.97278941,.019939784,703197,.34582949,,.48351651,ATI INC -NEW
10407,.020375002,.95966959,.043309905,865092,.4357028,,,TELEFLEX INC
10411,.028873643,.97622454,.0051140334,872436,.18953049,,.3125,TELEPHONE & DATA SYSTEMS INC
10441,.047837056,.97006905,.022648592,578185,.19241807,,.50739694,TENNANT CO
10443,.028515318,.97106498,.026316606,1214854,.31639528,1,,TENNECO INC
10453,.042294972,.97830456,.029084545,511139,-.059448518,,.40897369,TERADYNE INC
10484,.023088204,.98806834,.018781016,822516,.25147536,,,UNITED AIRLINES INC
10498,.007490742,.99626863,0,22142716,1.1715312,,,TEXAS INDUSTRIES INC
10499,.045475915,.97585571,.023181885,654118,.14610916,1,.56850648,TEXAS INSTRUMENTS INC
10502,.016297428,.98045582,.026058909,10776,.1782385,,,TEXAS NEW MEXICO POWER CO
10519,.028013621,.98368144,.021860497,694089,.037136927,,.31944445,TEXTRON INC
10530,.048562095,.9665755,.027677897,305012,.23143922,.51957673,.59818184,THERMO FISHER SCIENTIFIC INC
10549,.038059164,.9796949,.012677798,963081,.21537846,,,THOR INDUSTRIES INC
10565,.0032310262,.99031216,.008074956,587661,.083499879,,,TIDEWATER INC
10567,.008195959,.97994357,.010430684,955056,-.13401888,,,SIX FLAGS ENTERTAINMENT -OLD
10581,.022181157,.98168683,.016275143,888557,.29682401,,.30303031,TIMKEN CO
10597,.023026876,.97041023,.023026876,39130,-.11557284,,,TODD SHIPYARDS CORP
10609,.019278117,.97597206,.024062805,1339386,.17245026,,,TOOTSIE ROLL INDUSTRIES INC
10614,.039150044,.95616019,.059517868,22142727,.41765222,,,GLOBE LIFE INC
10618,.055263456,.9737848,.020561671,247201,.66560322,,.64035088,TORO CO
10622,.031563908,.99187195,.0071729301,513380,.40469259,,,TOSHIBA CORP
10631,.034779206,.99123561,.0053222021,673822,.38740152,,,TOTAL SYSTEM SERVICES INC
10671,.040192753,.9818207,.022587836,358038,.16321804,,.19285715,TC ENERGY CORP
10726,.029714324,.99885845,.0022857171,456325,2.0060453,,,TRIBUNE MEDIA CO
10735,.04911859,.9809885,.012183934,925339,.79235542,1,.13333334,TRINITY INDUSTRIES INC
10777,.0057471264,.98563218,.020114943,792183,.10354365,,.42857143,TWIN DISC INC
10789,.052813768,.96681988,.038737074,1378365,.1602222,,.41996297,TYLER TECHNOLOGIES INC
10793,.030796416,.96936047,.026008217,600328,.44012541,1,.33333334,TYSON FOODS INC  -CL A
10801,.034043171,.95319062,.040417209,184611,.43546918,,.75,UGI CORP
10816,.024727151,.98207891,.018740935,944502,.34931526,,,USG CORP
10840,.011400096,.96836746,.027338956,436191,.4194735,,1,UNIFIRST CORP
10846,.0390759,.95545548,.045533769,23454047,.22262008,.75,,UNILEVER PLC
10860,.049579188,.98063558,.02190087,332849,-.16102916,.33333334,,AMEREN CORP
10867,.0035211267,.9982394,0,428239,-.33256891,,.43521827,UNION PACIFIC CORP
